id_candidat,SEMESTRE,ANNEE_SEMESTRE,MODULE,NOTE_MODULE
1015,S3,2013/2014,MECANIQUE DU SOLIDE,9
1015,S3,2013/2014,ELECTROMAGNETISME,11.75
1015,S4,2013/2014,LANGUES,12
1015,S4,2013/2014,INFORMATIQUE 3,10.35
1015,S4,2013/2014,SYSTEMES D'EXPLOITATION ET PROJETS,13.05
1015,S4,2013/2014,ADMINISTRATION & STRUCTURE DE DONNEES,12.55
1015,S4,2013/2014,PROBABILITE & STATISTIQUE,14
1015,S4,2013/2014,METH NUM & PROGRAMMATION,5
1015,S5,2014/2015,BASE DE DONNEES,11.5
1015,S5,2014/2015,COMPILATION,12.85
1015,S5,2014/2015,RESEAUX,17.15
1015,S5,2014/2015,RECHERCHE OPPERATIONNELLE,11.5
1015,S5,2014/2015,CONCEPTION ORIENTEE OBJET UML,14
1015,S5,2014/2015,PROGRAMMATION ORIENTEE OBJET (JAVA),12.8
1015,S6,2014/2015,PROGRAMMATION SYSTEME,11
1015,S6,2014/2015,BASES DE DONNEES AVANCEES,17
1015,S6,2014/2015,TECHNOLOGIE DU WEB AVANCEES,12.5
1015,S6,2014/2015,PROJET TUTORE 1,16.5
1015,S6,2014/2015,PROJET TUTORE 2,16.5
1015,S6,2014/2015,RESEAUX 2,15.5
3947,S1,2012-2013,ALGEBRE 1,12
3947,S1,2012-2013,ANALYSE 1,11
3947,S1,2012-2013,PHYSIQUE 1,17
3947,S1,2012-2013,LANGUE !,10.99
3947,S2,2012-2013,ALGEBRE 2,11
3947,S2,2012-2013,ANALYSE 2,11
3947,S2,2012-2013,PHYSIQUE 2,10.92
3947,S2,2012-2013,LANGUE 2-INFOMATIQUE 1,13.51
3947,S3,2013-2014,ANALYSE 3,10
3947,S3,2013-2014,ARCHITECTURE DES ORDINATEURS ET PROJET EN ASSEMBLEUR,11
3947,S3,2013-2014,LANGUE 3-INFOMATIQUE 2,10.5
3947,S3,2013-2014,PHYSIQUE 3,11.25
3947,S4,2013-2014,SYSTEME D'EXPLOITATION ET PROJET,17
3947,S4,2013-2014,ALGORITHMIQUE ET STRUCTURES DES DONNEES,13
3947,S4,2013-2014,PROBABILITE ET STATISTIQUE-ANALYSE NUMERIQUE,14.25
3947,S4,2013-2014,LANGUE 4-INFOMATIQUE 3,15.5
3947,S5,2014-2015,BASES DE DONNEES 1,12.75
3947,S5,2014-2015,COMPILATION,15.25
3947,S5,2014-2015,RESEAUX INFORMATIQUE 1,10
3947,S5,2014-2015,RECHERCHE OPERATIONNELLE,13.25
3947,S5,2014-2015,CONCEPTION ORIENTEE OBJET (JAVA+UML),12.73
3947,S5,2014-2015,PROGRAMATION ORIENTEE OBJET,9
3947,S6,2014-2015,BASES DE DONNEES 2(PL/SQL+ADMINISTRATION DES BASES DE DONNEES),12.75
3947,S6,2014-2015,JAVA 2(SWING+JAVA EE),13.1
3947,S6,2014-2015,WEB DYNAMIQUE PHP,13
3947,S6,2014-2015,SECURITE DES RESAUX INFORMATIQUES,13.25
3947,S6,2014-2015,PROJET TUTORE 1,15
3947,S6,2014-2015,PROJET TUTORE 2,15
6226,S1,2011-2012,ANALYSE 1,6.75
6226,S1,2011-2012,ALGEBRE 1,10
6226,S1,2011-2012,PHYSIQUE 1,8.75
6226,S1,2011-2012,LANGUE 1 - METHODOLOGIE DU TRAVAIL UNIVERSITAIRE,14.5
6226,S2,2011-2012,ANALYSE 2,13
6226,S2,2011-2012,ALGEBRE 2,12
6226,S2,2011-2012,PHYSIQUE 2,8.41
6226,S2,2011-2012,LANGUE 2 - INFORMATIQUE 1,11.5
6226,S3,2012-2013,ANALYSE 3,10
6226,S3,2012-2013,ARCHITECTURE DES ORDINATEURS ET PROJET EN ASSEMBLEUR,11
6226,S3,2012-2013,PHYSIQUE 3,7.25
6226,S3,2012-2013,LANGUE 3 - INFORMATIQUE 2,13.08
6226,S4,2012-2013,SYSTEME D'EXPLOITATION ET PROJET,16
6226,S4,2012-2013,ALGORITHMIQUE ET STRUCTURES DE DONNEES ,13
6226,S4,2012-2013,PROBABILITES ET STATISTIQUES - ANALYSE NUMERIQUE ,11.75
6226,S4,2012-2013,LANGUE 4 - INFORMATQUE 3,12
6226,S5,2013-2014,RESEAUX INFORMATIQUES,10
6226,S5,2013-2014,SYSTEME D'INFORMATION - BASE DE DONNEES,13.62
6226,S5,2013-2014,MODELISATION ET PROGRAMMATION ORIENTEES OBJET,10.25
6226,S5,2013-2014,LANGUE 5 - INFORMATIQUE 4,10.75
6226,S6,2013-2014,PROGRAMMATION WEB,9.12
6226,S6,2013-2014,PROGRAMMTION EVENEMENTIELLE ET IHM,12.19
6226,S6,2013-2014,PROJET - ENTREPRENARIAT ,14
6226,S6,2013-2014,PROJET,14
3824,S1,2011-2012,ALGEBRE 1,11.50
3824,S1,2011-2012,ANALYSE 1,09.50
3824,S1,2010-2011,INFORMATIQUE 1,11.75
3824,S1,2011-2012,PHYSIQUE 1,08.00
3824,S2,2011-2012,ANALYSE 2,11.50
3824,S2,2011-2012,INFORMATIQUE 2,11.42
3824,S2,2011-2012,PHYSIQUE 2,10.00
3824,S2,2011-2012,ALGEBRE 2 - PROBA STAT,08.75
3824,S3,2013-2014,ANALYSE 3,08.50
3824,S3,2013-2014,ARCHITECTURE DES ORDINATEURS,16.25
3824,S3,2012-2013,LANG 1 - INFO 2,10.70
3824,S3,2012-2013,PHYSIQUE MA 3,12.37
3824,S4,2012-2013,ALGORITHMIQUE,07.75
3824,S4,2012-2013,LANG 1 - SYSTEME D'EXPLOITATION,09.60
3824,S4,2012-2013,MATHEMATIQUES,12.75
3824,S4,2012-2013,PROGRAMMATION OBJET,10.12
3824,S5,2014-2015,BASE DE DONNEES,13.75
3824,S5,2013-2014,COMPILATION,14.375
3824,S5,2014-2015,UML,07.00
3824,S5,2014-2015,LANGAGE: C++,15.75
3824,S5,2013-2014,RECHERCHE OPERATIONNELLE,14.375
3824,S5,2013-2014,RESEAUX,13.75
3824,S6,2014-2015,BASE DE DONNEES AVANCEE,12.75
3824,S6,2014-2015,JAVA,09.00
3824,S6,2013-2014,JAVA AVANCEE,10.00
3824,S6,2014-2015,PROGRAMMATION MOBILE,13.75
3824,S6,2013-2014,PT1,15.00
3824,S6,2013-2014,PT2,16.50
3507,S1,2011,LANGUE ET METHODOLOGIE,12.5
3507,S1,2011,ANALYSE1,10
3507,S1,2013,ALGEBRE1,8.5
3507,S1,2011,PHYSIQUE1,11.0625
3507,S2,2012,LANGUE - INFORMATIQUE ,10
3507,S2,2014,ANALYSE2,13.75
3507,S2,2012,ALGEBRE2,12
3507,S2,2014,PHISIQUE2,9.25
3507,S3,2013,LANGUE - INFORMATIQUE,11.625
3507,S3,2013,ANALYSE3,12.5
3507,S3,2013,ARCHITECTURE - ORDINATEURES,13.275
3507,S3,2013,MECANIQUE2-ELECTRICITE,5.93
3507,S4,2015,ANALYSE NUMERIQUE,11
3507,S4,2014,MAGNETISME ,12.5
3507,S4,2014,ARCHITECTURE DES ORDINATEURS ,13.275
3507,S4,2014,PROGRAMATION 2,10.625
3507,S4,2015,STRUCTURE DE DONNEE,12
3507,S4,2014,SYSTEME D'EXPLOITATION,10.05
3507,S5,2014,RESEAU,16.475
3507,S5,2014,BASES DE DONNEES,9.5
3507,S5,2014,COMPILATION,8.65
3507,S5,2014,RECHERCHE OPERATIONNELLE,10.5
3507,S5,2014,CONCEPTION ORIENTEE OBJET(UML),10
3507,S5,2014,PROGRAMMATION ORIENTEE OBJET (JAVA),10.9
3507,S6,2015,RESEAU 2,15.5
3507,S6,2015,PT1,15.125
3507,S6,2015,PT2,15.125
3507,S6,2015,BASES DE DONNEES AVANCEES,7
3507,S6,2015,PROGRAMMATION SYSTEME,7
3507,S6,2015,TECHNOLOGIE DU WEB AVANCEES,11
3349,S1,2010/2011,LANGUE 1 ET METHODOLOGIE,15.8
3349,S1,2010/2011,ANALYSE 1,7
3349,S1,2010/2011,ALGEBRE1,5
3349,S1,2010/2011,PHYSIQUE 1,12.35
3349,S2,2010/2011,LANGUE2 ET INFORMATIQUE1,14.25
3349,S2,2011/2012,ANALYSE2,13.5
3349,S2,2011/2012,ALGEBRE2,8.5
3349,S2,2010/2011,PHYSIQUE2,10.23
3349,S3,2011/2012,LANGUE N3 ET INFORMATIQUE 3,14.22
3349,S3,2012/2013,ANALYSE3,5
3349,S3,2011/2012,ARCHITECHTURE DES ORDINATEUR ET ASSEMBLEUR,12.25
3349,S3,2012/2013,PHYSIQUE3,12.2
3349,S4,2011/2012,TEC ET INFORMATIQUE 4,16.63
3349,S4,2012/2013,SYSTEME D'EXPLOITATION ET PROJET,12.51
3349,S4,2011/2012,ALGORITHME ET STRUCTURE DE DONNEES,11.99
3349,S4,2013/2014,MATHEMATIQUES,8
3349,S5,2012/2013,SYSTEMES D'INFORMATION ET BASES DE DONNEES,14.13
3349,S5,2013/2014,PROGRAMMATION ORIENTES OBJET ET THEORIE DES LANGUAGES ,11.13
3349,S5,2013/2014,RESEAUX ET RECHERCHES OPERATIONNELLE,10.51
3349,S5,2013/2014,ENTREPRENARIAT ET QUALITE PFE,14.5
3349,S6,2013/2014,DEVELOPPEMENT WEB ET COMPILATION,7.13
3349,S6,2013/2014,PROJET DE FIN D'ETUDE 2,14.5
3349,S6,2013/2014,INGENIERIE LOGICIELLE OBJET,10.69
3349,S6,2013/2014,INFORMATIQUE DECISIONNELLE,11.10
1496,S1,2009/2010,LANGUE 1  E METHODOLOGIE,13
1496,S1,2010/2011,ANALYSE 1,5.5
1496,S1,2009/2010,ALGEBRE 1,11
1496,S1,2010/2011,PHYSIQUE1,12
1496,S2,2010/2011,LANGUE 1  ET INFORMATIQUE,15.44
1496,S2,2010/2011,ANALYSE 2,10
1496,S2,2011/2012,ALGEBRE 2,6
1496,S2,2010/2011,PHYSIQUE 2,10
1496,S3,2011/2012,LANGUE ET INFORMATIQUE,16.03
1496,S3,2012/2013,ANALYSE3,5
1496,S3,2011/2012,ARCHITECTURE DES ORDINATEURS ET ASSEMBLEUR,11
1496,S3,2011/2012,PHYSIC 3,10.93
1496,S4,2011/2012,TEC ET INFORMATIQUE 4,"                                                         14,,31"
1496,S4,2011/2012,SYSTEME D EXPLOITATION ET PROJET,10.36
1496,S4,2011/2012,ALGORITHMIQUE ET STRUCTURES DE DONNEES,13.32
1496,S4,2013/2014,MATHEMATIQUE,11
1496,S5,2012/2013,SYSTEMES D INFORMATIONS ET BASE DE DONNEES,14.44
1496,S5,2012/2013,PROGRAMMATION ORIENTEE OBJET ET THEORIE DES LANGUAGE,8.94
1496,S5,2012/2013,RESEAUX ET RECHERCHE OPERATIONNELLE,10
1496,S5,2012/2013,ENTREPRENARIAT ET QUALITE PFE,13
1496,S6,2012/2013,DEVELOPPEMENT WEB ET COMPILATION,10.63
1496,S6,2012/2013,PROJET DE FIN D ETUDE 2,16.25
1496,S6,2012/2013,INGENIERIE LOGICIELLE OBJET (ILO),10.25
1496,S6,2012/2013,INFORMATIQUE DECISIONNELLE (ID),11.44
7010,S1,2011/2012,LANGUE 1 & METHODOLOGIE ,16.2
7010,S1,2012/2013,ANALYSE 1,6
7010,S1,2012/2013,ALGEBRE 1,7.5
7010,S1,2012/2013,PHYSIQUE1,14.7
7010,S2,2011/2012,LANGUE2 & INFORMATIQUE 1,12.94
7010,S2,2011/2012,ANALYSE 2,10.5
7010,S2,2011/2012,ALGEBRE 2,10
7010,S2,2012/2013,PHYSIQUE 2,9.65
7010,S3,2012/2013,LANGUE 3 & INFORMATIQUE 3,17
7010,S3,2013/2014,ANALYSE 3,12
7010,S3,2013/2014,ARCHITECTURE DES ORDINATEUR,15
7010,S3,2013/2014,PHYSIQUE 3,4.3
7010,S4,2012/2013,TEC   &  INFORMATIQUE 4,17.31
7010,S4,2013/2014,SYSTEME D'EXPLOITATION ET PROJET,15.35
7010,S4,2012:2013,ALGORITHMES ET STRUCTURE DE DONNEES,10.66
7010,S4,2013/2014,MATHEMATIQUES ,5.25
7010,S5,2014/2015,BASE DE DONNEES,14.55
7010,S5,2014/2015,COMPILATION,8.75
7010,S5,2014/2015,RESEAU,14
7010,S5,2014/2015,RECHERCHE OPERATIONNELLE,5
7010,S5,,CONCEPTION ORIENTEE OBJETS,10.25
7010,S5,,NAN,11.5
7010,S6,2014/2015,PROGRAMMATION RESEAU,12.7
7010,S6,2014/2015,BASE DE DONNEES 2(PLSQL),15.2
7010,S6,2014/2015,WEB DYNAMIQUE (PHP),13.88
7010,S6,2014/2015,GESTION DU PROJET,12.3
7010,S6,2014/2015,PROJET TUTORE1,15
7010,S6,2014/2015,PROJET TUTORE 2,15
3327,S1,2012/2013,LANGUE 1 & METHOLOGIE ,16.43
3327,S1,2012/2013,ANALYSE 1,7
3327,S1,2012/2013,ALGEBRE 1,10.5
3327,S1,2012/2013,PHYSIQUE 1,8.21
3327,S2,2012/2013,LANGUE 2 & INFORMATIQUE 1,15.69
3327,S2,2012/2013,ANALYSE 2,11
3327,S2,2012/2013,ALGEBRE 2,15
3327,S2,2012/2013,PHYSIQUE 2,14.6
3327,S3,Rversement 2014/2015,PROGRAMMATION 1,10.1
3327,S3,Rversement 2014/2015,ALGORITHMIQUE 2,10.1
3327,S3,Rversement 2014/2015,SYSTEME D'EXPLOITATION 1,11.79
3327,S3,2014/2015,PROBABILITES -STATISTIQUES ,12
3327,S3,2014/2015,TECHNOLOGIE DU WEB ,11.63
3327,S3,Rversement 2014/2015,ELECTRONIQUE,10.1
3327,S4,Rversement 2014/2015,PROGRAMMATION 2,14.81
3327,S4,Rversement 2014/2015, STRUCTURES DE DONNEES,12.31
3327,S4,Rversement 2014/2015,SYSTEME D'EXPLOITATION 2,11.79
3327,S4,2014/2015,ANALYSE NUMERIQUE ,6.75
3327,S4,Rversement 2014/2015,ARCHITECTURE DES ORDINATEURS,10.1
3327,S4,Rversement 2014/2015,ELECTROMAGNETISME,10.1
3327,S5,2014/2015,BASE DE DONNEES,14.3
3327,S5,2014/2015,COMPILATION,10.75
3327,S5,2014/2015,RESEAUX,11.9
3327,S5,2014/2015,RECHERCHE OPERATIONNELLE,12
3327,S5,2014/2015,CONCEPTION ORIENTEE OBJETS(UML),13.13
3327,S5,2014/2015,PROGRAMMATION ORIENTEE OBJETS ,11.25
3327,S6,2014/2015,PROGRAMMATION RESEAU,13.4
3327,S6,2014/2015,BD2(PLSQL),10.8
3327,S6,2014/2015,WEB DYNAMIQUE (PHP),8.63
3327,S6,2014/2015,GESTION DE PROJET,11.1
3327,S6,2014/2015,PROJET TUTORE1,16
3327,S6,2014/2015,PROJET TUTORE2,16
6792,S1,2010-2011,LANGUE ET COMMUNICATION 1,10
6792,S1,2010-2011,ANALYSE 1,10
6792,S1,2010-2011,MECA_THERMO,15.25
6792,S1,2010-2011,CHIMIE GENERALE,10
6792,S2,2010-2011,LANGUE ET COMMUNICATION 2,11.2
6792,S2,2010-2011,ALGEBRE,14
6792,S2,2012-2013,INFORMATIQUE,15.5
6792,S2,2012-2013,ELECTRICITE / ELECTRONIQUE,8.85
6792,S3,2011-2012,ANALYSE NUMERIQUE ET PROBABILITE_STATISTIQUES,10
6792,S3,2011-2012,ANALYSE 2,11.5
6792,S3,2012-2013,ALGORITHMIQUE ET PROGRAMMATION,10.038
6792,S3,2011-2012,ELECTROMAGNETISME,10
6792,S4,2011-2012,PROGRAMMATION ORIENTEE OBJET ET STRUCTURES DE DONNEES,10
6792,S4,2011-2012,RECHERCHE_OPERATIONELLE,10.825
6792,S4,2011-2012,BASES_DONNEES_SGBD,7
6792,S4,2011-2012,ENVIRONNEMENT DE L'ENTREPRISE,12.875
6792,S5,2014-2015,SYSTEME D'EXPLOITATION ET RESEAUX,11.3
6792,S5,2014-2015,SYSTEMES D'INFORMATION ET GENIE LOGICIEL,8.425
6792,S5,2013-2014,GESTION DE PROJET,14.5
6792,S5,2014-2015,ARCHITECTURE DES SERVEURS / PROGRAMMATION ASSEMBLEUR,9.359
6792,S6,2013-2014,ADMINISTRATION SYSTEMES _ SECURITE RESEAUX,12.345
6792,S6,2013-2014,OUTILS DE DEVELOPPEMNT WEB ET APPLICATION INTRANET,14.025
6792,S6,2014-2015,STAGE INDUSTRIEL,13.5
6792,S6,2014-2015,PFE,13.5
2676,S1,2011,CHIMIE GENERALE,12.25
2676,S1,2011,ANALYSE 1,07.00
2676,S1,2011,MECANIQUE DU POINT - THERMODYNAMIQUE,10.00
2676,S1,2011,LANGUE ET COMMUNICATION 1,11.00
2676,S2,2011,ARCHITECTURE/SYSTEME D'EXPLOITATION,10.00
2676,S2,2011,LANGUE ET COMMUNICATION 2,12.00
2676,S2,2011,ALGEBRE 1,10.00
2676,S2,2011,ELECTRICITE/ELECTRONIQUE,08.55
2676,S3,2012,ANALYSE NUMERIQUE/PROBABILITE ET STATISTIQUE,12.50
2676,S3,2013,ELECTROMAGNETISME/OPTIQUE PHYSIQUE,13.13
2676,S3,2013,ALGORITHME/PROGRAMMATION,11.94
2676,S3,2012,ANALYSE 2,10.00
2676,S4,2013,ALGEBRE 2/CALCUL FORMEL,07.00
2676,S4,2013,ANALYSE 3,07.60
2676,S4,2013,PROGRAMMATION ORIENTEE OBJET,13.81
2676,S4,2012,SYSTEME D'INFORMATION,13.40
2676,S5,2014,CALCUL DIFFERENTIEL/DISTRIBUTIONS,10.00
2676,S5,2014,CALCUL SCIENTIFIQUE ET INITIATION A MATLAB,10.45
2676,S5,2015,MESURE ET INTEGRATION,07.00
2676,S5,2014,ADMINISTRATION DES BASES DE DONNEES,16.25
2676,S6,2014,INITIATION AU RESEAU INFORMATIQUE,16.00
2676,S6,2014,METHODOLOGIE DES SYSTEMES D'INFORMATION,14.25
2676,S6,2014,STAGE,15.00
2676,S6,2014,PROJET DE FIN D'ETUDES,15.00
3049,S1,2011,ANALYSE 1,10.5
3049,S1,2011,ALGEBRE 1,17.5
3049,S1,2011,PHYSIQUE 1,5
3049,S1,2011,LANGUE 1-METHODOLOGIE DU TRAVAIL UNIVERSITAIRE,11.25
3049,S2,2013,ANALYSE 2,17
3049,S2,2013,ALGEBRE 2,17
3049,S2,2013,PHYSIQUE 2,6.81
3049,S2,2012,LANGUE 2-INFORMATIQUE 1,11
3049,S3,2014,ANALYSE 3,12
3049,S3,2014,ARCHITUCTURE DES ORDINATEURS ET PROJET EN ASSEMBLEUR ,16.38
3049,S3,2014,PHYSIQUE 3,5
3049,S3,2014,LANGUE 3-INFORMATIQUE 2,14
3049,S4,2014,SYSTEME D'EXPLOITATION ET PROJET,16
3049,S4,2014,ALGORITHMIQUE ET STRUCTURES DE DONNEES,18
3049,S4,2014,PROBABILITES ET STATISTIQUES-ANALYSE NUMERIQUE,8.62
3049,S4,2013,LANGUE 4-INFORMATIQUE 3,14.5
3049,S5,2015,BASE DE DONNEES 1,15.5
3049,S5,2015,COMPILATION,14.6
3049,S5,2015,RESEAUX INFORMATIQUES 1,11
3049,S5,2015,RECHERCHE OPERATIONNELLE,16
3049,S5,2015,CONCEPTION ORIENTEE OBJETS,16.07
3049,S5,2015,PROGRAMMATION ORIENTEE OBJETS,16.75
3049,S6,2015,BASE DE DONNEES 2,20
3049,S6,2015,JAVA 2,15.85
3049,S6,2015,WEB DYNAMIQUE,17
3049,S6,2015,SECURITE DES RESEAUX INFORMATIQUES,12.5
3049,S6,2015,PROJET TUTORE 1,15.5
3049,S6,2015,PROJET TUTORE 2,15.5
1360,S1,,CHIMIE GENERAL,14.46
1360,S1,,LANGUES ET COMMUNICATION,7
1360,S1,,MECANIQUE -THEMDYNAMIQUE ,10.5
1360,S1,2013,ANALYSE,11.57
1360,S2,,INFORMATIQUE,14.68
1360,S2,,ALGEBRE,11.03
1360,S2,,LANGUES ET COMMUNICATION,8.68
1360,S2,2013,ELECTRICITE ET NOTIONS D'ELECTRONIQUE,11.45
1360,S3,,CHIMIE MINERALZ ET CHIMIE ORGANIQUE,12.55
1360,S3,,ALGORITHMIQUE,13.3
1360,S3,,ELECTROMAGNETIQUE-OPTIQUE ,12.58
1360,S3,2014,ANALYSE2,10
1360,S4,,POO  C++/JAVA,12.38
1360,S4,,VB.NET/SYSTEME D'EXPLOITATION  LINUX,12.93
1360,S4,,SYSTEMES D'INFORMATION /BASE DE DONNEES RELATIONNEL,8.9
1360,S4,2014,ANGLAIS /FONCTIONS CLES DE L'ENTREPRISE,7.4
1360,S5,,PROGRAMATION WEB,10.5
1360,S5,,INTERFACE HOMME MACHINE/UML,12.565
1360,S5,,ADMINISTRATION DE BASE DE DONNEES ORACLE/RESEAUX,13.55
1360,S5,2015,THEEORIE DES GRAPHES/PROBABILITES STATISTIQUE,10
1360,S6,,ARCHITECTURE REPARTIE /WEB SERVICES,14.55
1360,S6,,BASE DE DONNEES REPARTIS,13.5
1360,S6,,STAGE,14
1360,S6,,PROJET DE FIN D'ETUDE,12
1360,S6,2015,NAN,
7343,S1,Automne 2008/2009,COMMUNICATION & INFORMATIQUE I,10
7343,S1,Automne 2013/2014,ANALYSE I,13
7343,S1,Automne 2011/2012,ALGEBRE I,12.5
7343,S1,Automne 2011/2012,PHYSIQUE I,10
7343,S2,Printemps 2008/2009,COMMUNICATION & INFORMATIQUE II,10
7343,S2,Printemps 2010/2011,ANALYSE II,13
7343,S2,Printemps 2010/2011,ALGEBRE II,8.5
7343,S2,Printemps 2010/2011,PHYSIQUE II,9.3
7343,S3,Reversement 2014-2015,PROGRAMMATION I,12.5
7343,S3,Reversement 2014-2015,ALGORITHME II,12.5
7343,S3,Reversement 2014-2015,SYSTEME D'EXPLOITATION I,11.3
7343,S3,Automne 2014/2015,PROBABILITES -STATISQUES,5
7343,S3,Reversement 2014-2015,TECHNOLOGIE DU WEB,10
7343,S3,Reversement 2014-2015,ELECTRONIQUE,11.5
7343,S4,Reversement 2014-2015,PROGRAMMATION II,14.19
7343,S4,Reversement 2014-2015,STRUCTURE DE DONNEES,10.15
7343,S4,Reversement 2014-2015,SYSTEME D'EXPLOITATION II,11.3
7343,S4,Reversement 2014-2015,ANALYSE NUMERIQUE,10
7343,S4,Reversement 2014-2015,ARCHITECTURE DES ORDINATEURS,11.5
7343,S4,Printemps 2014/2015,ELECTROMAGNETISME,7.95
7343,S5,Automne 2014/2015,BASES DE DONNEES,13.9
7343,S5,Reversement 2014-2015,COMPILATION,10
7343,S5,Automne 2014/2015,RESEAUX,10.2
7343,S5,Automne 2014/2015,RECHERCHE OPERATIONNELLE,5.05
7343,S5,Reversement 2014-2015,CONCEPTION ORIENTEE OBJETS (UML),10.13
7343,S5,Automne 2014/2015,PROGRAMMATION ORIENTEE OBJETS,11
7343,S6,Reversement 2014-2015,PROGRAMMATION RESEAU,10.13
7343,S6,Printemps 2014/2015,BD2(PLSQL),14.5
7343,S6,Reversement 2014-2015,WEB DYNAMIQUE (PHP),10
7343,S6,Reversement 2014-2015,GESTION DE PROJET,11.5
7343,S6,Printemps 2014/2015,PROJET TUTORE 1,16
7343,S6,Printemps 2014/2015,PROJET TUTORE 2,16
2979,S1,,NAN,
2979,S1,2010/2011,LC1,15.75
2979,S1,2012/2013,ANALYSE 1,10
2979,S1,2010/2011,MECA_THERMO,11.765
2979,S1,2010/2011,CHIMIE GENERAL,10
2979,S2,2010/2011,LANGUE ET COMMUNICATON 2,11.724
2979,S2,2012/2013,ALGEBRE,10.5
2979,S2,2013/2014,INFORMATIQUE 1,10
2979,S2,2012/2013,ELECTRICITE/ELECTRONIQUE,7.626
2979,S3,2013/2014,ANALYSE NUMERIQUE ET PROBABILITE ET STATSTIQUE ,10
2979,S3,2012/2013,ANALYSE2,12.75
2979,S3,2013/2014,ALGORITHME ET PROGRAMATION,7.038
2979,S3,2013/2014,ELECTROMAGETISME,11.975
2979,S4,2011/2012,"ALGORITHME ,STRUCTURE DE DONNEES ET ARCHITECTURE DE SYSTEME",10.9
2979,S4,2011/2012,RECHERCHE OPERATIONNELLE,12.75
2979,S4,2011/2012,SYSTEME D'EXPLOITATION ET RESEAUX INFORMATIQUE,13.625
2979,S4,2011/2012,GESTION DE PRODUCTION ET ANGLAIS TECHNIQUE,13.55
2979,S5,2014/2015,"BASES DE DONNEES/CONCEPTION,MANIPULATION ET ADMINISTRATION",12.55
2979,S5,2014/2015,LOGISTIQUE ET MODELISATION DES PROCESSUS DE L'ENTREPRISE,10
2979,S5,2014/2015,POO JAVA/C++ ET STRUCTURE DE DONNEES,14.063
2979,S5,2014/2015,INFORMATIQUE DECISIONNELLE ET TECHNOLOGIE WEB,12.6
2979,S6,2014/2015,GENIE LOGICIEL/SECURITE DES SYSTEME INFO,10.1
2979,S6,2014/2015,COMPTABILITE DE GESTION ET GESTION FINANCIERE DE L'ENTREPRISE ,17
2979,S6,2014/2015,PROJET DE FIN D'ETUDE,16.75
2979,S6,2014/2015,SITUATION PROFESSIONNELLE ET CONDUITE DE PROJET ,10
650,S1,2009-2010,PHYSIQUE 1,11.04
650,S1,2009-2010,LANGUES ET METHODOLOGIE,11.04
650,S1,2009-2010,ANALYSE 1,11.04
650,S1,2009-2010,ALGEBRE 1,11.04
650,S2,2009-2010,PHYSIQUE 2,10.44
650,S2,2009-2010,LANGUES ET METHODOLOGIE,10.44
650,S2,2009-2010,ANALYSE 2,10.44
650,S2,2009-2010,ALGEBRE 2,10.44
650,S3,2010-2011,ANALYSE IV,10.53
650,S3,2010-2011,LC-INFORMATIQUE,10.53
650,S3,2010-2011,ARCHITECTURE DES ORDINATEURS & PROJET EN ASSEMBLEUR,10.53
650,S3,2010-2011,PHYSIQUE III,10.53
650,S4,2010-2011,LANGUES ET TEX MAPLE,10.83
650,S4,2012-2013,SYSTEME D'EXPLOITATION,10.58
650,S4,2013-2014,STRUCTURES DE DONNEES,10.89
650,S4,2013-2014,PROBABILITE ET STATISTIQUES ANALYSE NUMERIQUE,9.19
650,S5,2012-2013,BASES DES DONNEES (GL),11.34
650,S5,2013-2014,PROGRAMMATION ORIENTEE OBJET EN JAVA (GL),7.69
650,S5,2013-2014,RESEAU (GL),10.75
650,S5,2013-2014,COMPILATION (GL),11.78
650,S6,2011-2012,SYSTEMES D''INFORMATION,10.10
650,S6,2013-2014,GENIE LOGICIEL,10.63
650,S6,2013-2014,ENTREUPRENARIAT,14.00
650,S6,2013-2014,PROJET DE FIN D'ETUDE,15.00
2541,S1,2014,ANALYSE I,11.6
2541,S1,2014,ALGEBRE I,13
2541,S1,2013,PHYSIQUE I,10.15
2541,S1,2013,LANGUE 1 & METHODOLOGIE,11.9
2541,S2,2013,LANGUE 2 & INFORMATIQUE I,13.15625
2541,S2,2013,PHYSIQUE II,10.825
2541,S2,2013,ANALYSE II,10
2541,S2,2013,ALGEBREII,17
2541,S3,2014,PROGRAMMATION I,10.75
2541,S3,2014,ALGORITHMIQUE II,10.75
2541,S3,2014,SYSTEME D'EXPLOITATION I,11.2
2541,S3,2014,PROBABILITES-STATISTIQUES,11.2
2541,S3,2015,TECHNOLOGIE DU WEB,13.88
2541,S3,2014,ELECTRONIQUE,16.75
2541,S4,2014,PROGRAMMATION II,11.2
2541,S4,2014,STRUCTURES DE DONNES,11.2
2541,S4,2014,SYSTEME D'EXPLOITATION II,11.2
2541,S4,2014,ANALYSE NUMERIQUE,11.2
2541,S4,2014,ARCHITECTURE DES ORDINATEURS,16.75
2541,S4,2015,ELECTROMAGNETISME,18.5
2541,S5,2015,BASES DE DONNEES,12.6
2541,S5,2015,COMPILATION,8
2541,S5,2015,RESEAUX,12
2541,S5,2015,RECHERCHE OPERATINNELLE,7.95
2541,S5,2015,CONCEPTION ORIENTEE OBJETS (UML),15.38
2541,S5,2015,PROGRAMMATION ORIENTEE OBJETS,8.5
2541,S6,2015,PROGRAMMATION RESEAU,10.01
2541,S6,2015,BD2 (PLSQL),14.7
